n_nodes,observed_match_rate,mean_predicted_probability,brier,log_loss,ece_10_bins,roc_auc,average_precision,subset,model
240,0.6666666666666666,0.6666666666666665,0.2222222222222222,0.6365141682948128,1.1102230246251563e-16,0.5,0.6666666666666666,test_supported,prevalence
240,0.6666666666666666,0.637002553865944,0.060481262471357,0.2544303401273475,0.0470098507804162,0.9603125,0.9848273792768316,test_supported,transparent_rule
240,0.6666666666666666,0.6807713791230701,0.0059473798931971,0.0473191819346514,0.0438040268115173,1.0,1.0,test_supported,weak_mil_ai
